,filename,num_cands,parties,kmeans_sil,kmeans_strong,kmeans_weak,s_slates,s_slates_p,s_portion,s_dist,s_sil,w_slates,w_slates_p,w_portion,w_dist,w_sil
52,scot-elex/7_cands\dumgal_2022_ward11.csv,7,"{1: 'API', 2: 'Con', 3: 'Con', 4: 'Con', 5: 'Gr', 6: 'SNP', 7: 'Lab'}",0.60064988966171,0.01707019682982059,0.1236718341752308,"{0: (2, 3, 4), 1: (1, 5, 6, 7)}","{0: ('Con', 'Con', 'Con'), 1: ('API', 'Gr', 'SNP', 'Lab')}",0.46298554258839925,0.143753991755211,0.5996405764277543,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SNP',), 1: ('API', 'Con', 'Con', 'Con', 'Gr', 'Lab')}",0.8742379376415259,0.029959937293154517,0.518356036012483
53,scot-elex/7_cands\dumgal_2022_ward12.csv,7,"{1: 'Con', 2: 'Lab', 3: 'LD', 4: 'Ind', 5: 'Gr', 6: 'Con', 7: 'SNP'}",0.4153730593173473,0.05379746835443038,0.31000486854917236,"{0: (1, 6), 1: (2, 3, 4, 5, 7)}","{0: ('Con', 'Con'), 1: ('Lab', 'LD', 'Ind', 'Gr', 'SNP')}",0.3412852969814995,0.1920034079844211,0.41505413360948074,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('SNP',), 1: ('Con', 'Lab', 'LD', 'Ind', 'Gr', 'Con')}",0.8765822784810127,0.03184842583576763,0.35023377483785634
54,scot-elex/7_cands\dumgal_2022_ward3.csv,7,"{1: 'LD', 2: 'Ind', 3: 'Con', 4: 'SNP', 5: 'Gr', 6: 'Con', 7: 'Lab'}",0.4836589036408847,0.022778025904421618,0.18356409111210362,"{0: (3, 6), 1: (1, 2, 4, 5, 7)}","{0: ('Con', 'Con'), 1: ('LD', 'Ind', 'SNP', 'Gr', 'Lab')}",0.3698079499776686,0.16696069673961592,0.4795425087069786,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('SNP',), 1: ('LD', 'Ind', 'Con', 'Gr', 'Con', 'Lab')}",0.8289414917373827,0.04306237903826112,0.39928854919514734
55,scot-elex/7_cands\dumgal_2022_ward9.csv,7,"{1: 'SNP', 2: 'Con', 3: 'Gr', 4: 'Con', 5: 'Ind', 6: 'Lab', 7: 'Lab'}",0.4722254492516762,0.017275813860595166,0.24355901737567406,"{0: (2, 4), 1: (1, 3, 5, 6, 7)}","{0: ('Con', 'Con'), 1: ('SNP', 'Gr', 'Ind', 'Lab', 'Lab')}",0.3181545835829838,0.1810864789294988,0.46784751323679274,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Con', 'Gr', 'Con', 'Ind', 'Lab', 'Lab')}",0.8649890153784702,0.03934491711603755,0.3734618543656095
56,scot-elex/7_cands\dundee_2012_ward3.csv,7,"{1: 'SNP', 2: 'Con', 3: 'Gr', 4: 'LD', 5: 'Lab', 6: 'SNP', 7: 'TUSC'}",0.4147481280370619,0.28282153983088565,0.44359145527369825,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('LD',), 1: ('SNP', 'Con', 'Gr', 'Lab', 'SNP', 'TUSC')}",0.32621272808188695,0.1970404984423676,0.30176023614518777,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('TUSC',), 1: ('SNP', 'Con', 'Gr', 'LD', 'Lab', 'SNP')}",0.8709390298175345,0.04038718291054738,0.21242955993823395
57,scot-elex/7_cands\dundee_2012_ward5.csv,7,"{1: 'Lab', 2: 'LD', 3: 'SNP', 4: 'Con', 5: 'Lab', 6: 'SNP', 7: 'TUSC'}",0.5607029059044588,0.05838672102504368,0.4079790331974374,"{0: (3, 6), 1: (1, 2, 4, 5, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'LD', 'Con', 'Lab', 'TUSC')}",0.4499126383226558,0.164414676761794,0.5358615299139431,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('Lab', 'LD', 'SNP', 'Lab', 'SNP', 'TUSC')}",0.8913803145020385,0.03212968355659095,0.31632715092044633
58,scot-elex/7_cands\dundee_2012_ward7.csv,7,"{1: 'Con', 2: 'Lab', 3: 'SNP', 4: 'Lab', 5: 'LD', 6: 'SNP', 7: 'TUSC'}",0.5902810134853458,0.05232273838630807,0.4089242053789731,"{0: (3, 6), 1: (1, 2, 4, 5, 7)}","{0: ('SNP', 'SNP'), 1: ('Con', 'Lab', 'Lab', 'LD', 'TUSC')}",0.47701711491442544,0.15943765281173625,0.5614235467924938,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Lab', 'SNP', 'Lab', 'LD', 'SNP', 'TUSC')}",0.9009779951100244,0.02946210268948655,0.3100649751272931
59,scot-elex/7_cands\dundee_2017_ward1.csv,7,"{1: 'SNP', 2: 'Ind', 3: 'LD', 4: 'TUSC', 5: 'SNP', 6: 'Lab', 7: 'Con'}",0.4481436699003185,0.035520918785890074,0.3406070549630845,"{0: (1, 5), 1: (2, 3, 4, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Ind', 'LD', 'TUSC', 'Lab', 'Con')}",0.3752255947497949,0.17776045939294502,0.4462293392685352,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Con',), 1: ('SNP', 'Ind', 'LD', 'TUSC', 'SNP', 'Lab')}",0.8600492206726825,0.03981405523653267,0.28049589653618506
60,scot-elex/7_cands\dundee_2017_ward5.csv,7,"{1: 'LD', 2: 'Con', 3: 'Lab', 4: 'TUSC', 5: 'SNP', 6: 'LD', 7: 'SNP'}",0.489506078774936,0.026373626373626374,0.2288156288156288,"{0: (5, 7), 1: (1, 2, 3, 4, 6)}","{0: ('SNP', 'SNP'), 1: ('LD', 'Con', 'Lab', 'TUSC', 'LD')}",0.46153846153846156,0.1604151404151407,0.48723393184828445,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'Lab', 'TUSC', 'SNP', 'LD', 'SNP')}",0.8881562881562881,0.030443630443630448,0.37755645238030733
61,scot-elex/7_cands\dundee_2022_ward6.csv,7,"{1: 'Lab', 2: 'Con', 3: 'API', 4: 'SNP', 5: 'SNP', 6: 'LD', 7: 'Gr'}",0.5432332203934727,0.037081024016891,0.23330694114542094,"{0: (4, 5), 1: (1, 2, 3, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Con', 'API', 'LD', 'Gr')}",0.5230931644233306,0.13965426233834755,0.5377197004721904,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Lab', 'API', 'SNP', 'SNP', 'LD', 'Gr')}",0.8878332013723937,0.030395003079088587,0.37807993092717757
62,scot-elex/7_cands\dundee_2022_ward7.csv,7,"{1: 'Con', 2: 'SNP', 3: 'LD', 4: 'Lab', 5: 'Gr', 6: 'API', 7: 'SNP'}",0.5145686989347573,0.0370415350983726,0.23512266213262084,"{0: (2, 7), 1: (1, 3, 4, 5, 6)}","{0: ('SNP', 'SNP'), 1: ('Con', 'LD', 'Lab', 'Gr', 'API')}",0.4374544571289774,0.16333495263541412,0.5050137126729093,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'LD', 'Lab', 'Gr', 'API', 'SNP')}",0.8809812970609667,0.03064529187920007,0.37159970490156524
63,scot-elex/7_cands\east_ayrshire_2017_ward4.csv,7,"{1: 'SNP', 2: 'SNP', 3: 'Lab', 4: 'Con', 5: 'Libtn', 6: 'Lab', 7: 'Ind'}",0.5084207973862905,0.04186413902053712,0.27833728278041076,"{0: (1, 2), 1: (3, 4, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Con', 'Libtn', 'Lab', 'Ind')}",0.4344391785150079,0.16583728278041082,0.5040030949293716,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'SNP', 'Lab', 'Libtn', 'Lab', 'Ind')}",0.8678909952606635,0.03844128488678254,0.35291311295234756
64,scot-elex/7_cands\east_ayrshire_2017_ward7.csv,7,"{1: 'SNP', 2: 'Lab', 3: 'Lab', 4: 'SNP', 5: 'Libtn', 6: 'Ind', 7: 'Con'}",0.45500765983548686,0.05207667731629393,0.35516506922257723,"{0: (1, 4), 1: (2, 3, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'Lab', 'Libtn', 'Ind', 'Con')}",0.3199148029818956,0.20581469648562295,0.4493581878286343,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Con',), 1: ('SNP', 'Lab', 'Lab', 'SNP', 'Libtn', 'Ind')}",0.8907348242811501,0.03184238551650692,0.3170030984326986
65,scot-elex/7_cands\east_ayrshire_2022_ward3.csv,7,"{1: 'Con', 2: 'Gr', 3: 'Lab', 4: 'SNP', 5: 'Ind', 6: 'API', 7: 'SNP'}",0.4868591718881302,0.040845788043478264,0.22639266304347827,"{0: (4, 7), 1: (1, 2, 3, 5, 6)}","{0: ('SNP', 'SNP'), 1: ('Con', 'Gr', 'Lab', 'Ind', 'API')}",0.320991847826087,0.20270889945652187,0.47511306839675205,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Gr', 'Lab', 'SNP', 'Ind', 'API', 'SNP')}",0.8432404891304348,0.03798686594202894,0.36460066441438277
66,scot-elex/7_cands\east_dunbartonshire_2012_ward8.csv,7,"{1: 'SNP', 2: 'LD', 3: 'Con', 4: 'Lab', 5: 'Lab', 6: 'Soc', 7: 'EDIA'}",0.4335095745450545,0.12303811659192825,0.4072309417040359,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Lab',), 1: ('SNP', 'LD', 'Con', 'Lab', 'Soc', 'EDIA')}",0.36378923766816146,0.1862154334828103,0.4100441504400884,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'LD', 'Lab', 'Lab', 'Soc', 'EDIA')}",0.8920964125560538,0.030876307922272053,0.3058278998730058
67,scot-elex/7_cands\east_dunbartonshire_2017_ward4.csv,7,"{1: 'Gr', 2: 'SNP', 3: 'SNP', 4: 'Con', 5: 'LD', 6: 'Ind', 7: 'Lab'}",0.4977658391280647,0.19070875521143538,0.19070875521143538,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('Gr', 'SNP', 'SNP', 'LD', 'Ind', 'Lab')}",0.391304347826087,0.16981338098074236,0.3904554164038627,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Con',), 1: ('Gr', 'SNP', 'SNP', 'LD', 'Ind', 'Lab')}",0.8314472900536033,0.043656938653960635,0.3904554164038627
68,scot-elex/7_cands\east_dunbartonshire_2017_ward7.csv,7,"{1: 'SNP', 2: 'Con', 3: 'Lab', 4: 'SNP', 5: 'LD', 6: 'Ind', 7: 'Gr'}",0.42502109918065095,0.03586647727272727,0.34339488636363635,"{0: (1, 4), 1: (2, 3, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Con', 'Lab', 'LD', 'Ind', 'Gr')}",0.3135653409090909,0.20008877840909142,0.4167526204552087,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'Lab', 'SNP', 'LD', 'Ind', 'Gr')}",0.8217329545454546,0.04767400568181813,0.2691565077564244
69,scot-elex/7_cands\east_dunbartonshire_2022_ward3.csv,7,"{1: 'LabCo', 2: 'Gr', 3: 'SNP', 4: 'Ind', 5: 'Ind', 6: 'LD', 7: 'Con'}",0.4060199712230642,0.21899529042386184,0.059497645211930926,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Con',), 1: ('LabCo', 'Gr', 'SNP', 'Ind', 'Ind', 'LD')}",0.30031397174254315,0.19568288854003157,0.3456728125423755,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('LabCo', 'Gr', 'Ind', 'Ind', 'LD', 'Con')}",0.8448979591836735,0.03908948194662479,0.39111279963715767
70,scot-elex/7_cands\east_lothian_2012_ward1.csv,7,"{1: 'Ind', 2: 'TUSC', 3: 'Con', 4: 'SNP', 5: 'Lab', 6: 'LD', 7: 'SNP'}",0.44075250174463926,0.2715251248898031,0.45401116661769025,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Lab',), 1: ('Ind', 'TUSC', 'Con', 'SNP', 'LD', 'SNP')}",0.42344989714957393,0.17337643255950644,0.3431607431502743,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Ind', 'TUSC', 'SNP', 'Lab', 'LD', 'SNP')}",0.8677637378783426,0.0367322950337937,0.28319214606144255
71,scot-elex/7_cands\east_lothian_2012_ward3.csv,7,"{1: 'SNP', 2: 'Con', 3: 'Lab', 4: 'Lab', 5: 'SNP', 6: 'UKIP', 7: 'LD'}",0.5529338608825239,0.08583403185247276,0.4093042749371333,"{0: (3, 4), 1: (1, 2, 5, 6, 7)}","{0: ('Lab', 'Lab'), 1: ('SNP', 'Con', 'SNP', 'UKIP', 'LD')}",0.46789606035205367,0.1639145012573347,0.5224065696283501,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('UKIP',), 1: ('SNP', 'Con', 'Lab', 'Lab', 'SNP', 'LD')}",0.8838222967309304,0.036211232187761976,0.2952403806035952
72,scot-elex/7_cands\east_lothian_2012_ward4.csv,7,"{1: 'Lab', 2: 'Con', 3: 'SNP', 4: 'Lab', 5: 'Lab', 6: 'LD', 7: 'SNP'}",0.5786193331094975,0.046855513985391055,0.32282202030999463,"{0: (1, 4, 5), 1: (2, 3, 6, 7)}","{0: ('Lab', 'Lab', 'Lab'), 1: ('Con', 'SNP', 'LD', 'SNP')}",0.47158382326741494,0.15584357740958493,0.5716748630312561,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Lab', 'SNP', 'Lab', 'Lab', 'LD', 'SNP')}",0.9087831818991626,0.028742799453649274,0.34905289725478
73,scot-elex/7_cands\east_lothian_2017_ward5.csv,7,"{1: 'Lab', 2: 'SNP', 3: 'Lab', 4: 'LD', 5: 'Con', 6: 'Gr', 7: 'SNP'}",0.448011598899612,0.2892811296534018,0.2892811296534018,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Con',), 1: ('Lab', 'SNP', 'Lab', 'LD', 'Gr', 'SNP')}",0.368806161745828,0.1794822421908431,0.3297158310889317,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Con',), 1: ('Lab', 'SNP', 'Lab', 'LD', 'Gr', 'SNP')}",0.8495507060333761,0.04458707744972185,0.3297158310889317
74,scot-elex/7_cands\east_lothian_2022_ward6.csv,7,"{1: 'SFP', 2: 'LD', 3: 'Con', 4: 'Lab', 5: 'Gr', 6: 'SNP', 7: 'ISP'}",0.4019384160650973,0.18347425057647962,0.4786318216756341,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SFP', 'LD', 'Lab', 'Gr', 'SNP', 'ISP')}",0.2501152959262106,0.2135024340251087,0.36557814034882874,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('SFP',), 1: ('LD', 'Con', 'Lab', 'Gr', 'SNP', 'ISP')}",0.8727132974634896,0.03863694593902127,0.2219297383963067
75,scot-elex/7_cands\east_renfrewshire_2012_ward5.csv,7,"{1: 'SNP', 2: 'Con', 3: 'Con', 4: 'Lab', 5: 'LD', 6: 'Ind', 7: 'Con'}",0.5652928233110446,0.03590814196242171,0.13277661795407097,"{0: (2, 3, 7), 1: (1, 4, 5, 6)}","{0: ('Con', 'Con', 'Con'), 1: ('SNP', 'Lab', 'LD', 'Ind')}",0.5100208768267224,0.1419537230340988,0.5653002301670209,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('Lab',), 1: ('SNP', 'Con', 'Con', 'LD', 'Ind', 'Con')}",0.8711899791231733,0.033611691022964525,0.4806639984659744
76,scot-elex/7_cands\east_renfrewshire_2022_ward3.csv,7,"{1: 'API', 2: 'SNP', 3: 'Lab', 4: 'Ind', 5: 'Gr', 6: 'Ind', 7: 'Con'}",0.38376561395964687,0.14585925618692105,0.45949122079358495,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Con',), 1: ('API', 'SNP', 'Lab', 'Ind', 'Gr', 'Ind')}",0.3038849716576801,0.19798147380063608,0.35012000159850776,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('API',), 1: ('SNP', 'Lab', 'Ind', 'Gr', 'Ind', 'Con')}",0.8681045209456657,0.036983271118484734,0.20690335477496818
77,scot-elex/7_cands\edinburgh_2012_ward1.csv,7,"{1: 'Gr', 2: 'Lab', 3: 'UKIP', 4: 'Ind', 5: 'Con', 6: 'LD', 7: 'SNP'}",0.3360189017988459,0.2621382444391294,0.410069361396795,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('SNP',), 1: ('Gr', 'Lab', 'UKIP', 'Ind', 'Con', 'LD')}",0.34907916766323843,0.19681296340588358,0.31873861824081046,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('UKIP',), 1: ('Gr', 'Lab', 'Ind', 'Con', 'LD', 'SNP')}",0.8413059076775891,0.044407239097504526,0.2244659158491042
78,scot-elex/7_cands\edinburgh_2012_ward10.csv,7,"{1: 'LD', 2: 'Lab', 3: 'SNP', 4: 'Pir', 5: 'UKIP', 6: 'Gr', 7: 'Con'}",0.35094327112954377,0.04554588077695914,0.398669983733614,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Con',), 1: ('LD', 'Lab', 'SNP', 'Pir', 'UKIP', 'Gr')}",0.31040091857238544,0.1981309603546706,0.34700349500722544,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('UKIP',), 1: ('LD', 'Lab', 'SNP', 'Pir', 'Gr', 'Con')}",0.8800114821548177,0.03305903741268782,0.21976671835291706
79,scot-elex/7_cands\edinburgh_2012_ward13.csv,7,"{1: 'Gr', 2: 'Lib', 3: 'SNP', 4: 'SNP', 5: 'Lab', 6: 'Con', 7: 'LD'}",0.4065637127025574,0.2810603641009262,0.4760459916959438,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Lab',), 1: ('Gr', 'Lib', 'SNP', 'SNP', 'Con', 'LD')}",0.3294474608751198,0.19571755562653037,0.3055963426271305,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('Con',), 1: ('Gr', 'Lib', 'SNP', 'SNP', 'Lab', 'LD')}",0.8743213030980518,0.03513254551261577,0.27725060509745125
80,scot-elex/7_cands\edinburgh_2012_ward2.csv,7,"{1: 'LD', 2: 'Ind', 3: 'SNP', 4: 'Lab', 5: 'Con', 6: 'Con', 7: 'Gr'}",0.4178677969762619,0.3048320120800302,0.3048320120800302,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('LD', 'Ind', 'Lab', 'Con', 'Con', 'Gr')}",0.3114382785956965,0.20095633572417249,0.30756095005240375,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('LD', 'Ind', 'Lab', 'Con', 'Con', 'Gr')}",0.808103686925884,0.048592760370789745,0.30756095005240375
81,scot-elex/7_cands\edinburgh_2012_ward5.csv,7,"{1: 'Gr', 2: 'SNP', 3: 'Con', 4: 'Lab', 5: 'LD', 6: 'Con', 7: 'SNP'}",0.4015807256143507,0.03815060405123081,0.3571623217367608,"{0: (3, 6), 1: (1, 2, 4, 5, 7)}","{0: ('Con', 'Con'), 1: ('Gr', 'SNP', 'Lab', 'LD', 'SNP')}",0.2616041420655827,0.20941956580979249,0.3982489475686651,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Gr', 'Con', 'Lab', 'LD', 'Con', 'SNP')}",0.7663729675719866,0.05970872316589455,0.3487088733838455
82,scot-elex/7_cands\edinburgh_2012_ward7.csv,7,"{1: 'Gr', 2: 'Con', 3: 'SNP', 4: 'SNP', 5: 'LD', 6: 'Lab', 7: 'Lab'}",0.47927741084534753,0.17086869695456816,0.49494508237643536,"{0: (6, 7), 1: (1, 2, 3, 4, 5)}","{0: ('Lab', 'Lab'), 1: ('Gr', 'Con', 'SNP', 'SNP', 'LD')}",0.3652021967049426,0.19270469296055961,0.4372604166227363,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('Gr', 'SNP', 'SNP', 'LD', 'Lab', 'Lab')}",0.8783075386919621,0.0371318022965552,0.28028737205095156
83,scot-elex/7_cands\edinburgh_2012_ward8.csv,7,"{1: 'Con', 2: 'Lab', 3: 'LD', 4: 'SNP', 5: 'UKIP', 6: 'Con', 7: 'Gr'}",0.443872886055314,0.08147595179694998,0.47627172869787776,"{0: (1, 6), 1: (2, 3, 4, 5, 7)}","{0: ('Con', 'Con'), 1: ('Lab', 'LD', 'SNP', 'UKIP', 'Gr')}",0.3708008958088941,0.1919483843446738,0.4328523157535173,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('UKIP',), 1: ('Con', 'Lab', 'LD', 'SNP', 'Con', 'Gr')}",0.8808787458675482,0.035690163876150906,0.19482323311203703
84,scot-elex/7_cands\edinburgh_2017_ward16.csv,7,"{1: 'Lab', 2: 'SNP', 3: 'LD', 4: 'SNP', 5: 'Gr', 6: 'Lab', 7: 'Con'}",0.47693537725850715,0.03725172619555025,0.31847242349330834,"{0: (2, 4), 1: (1, 3, 5, 6, 7)}","{0: ('SNP', 'SNP'), 1: ('Lab', 'LD', 'Gr', 'Lab', 'Con')}",0.33313443014235783,0.184656039553321,0.4658233234446682,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Con',), 1: ('Lab', 'SNP', 'LD', 'SNP', 'Gr', 'Lab')}",0.867019009462109,0.04145710794760318,0.3161531468029802
85,scot-elex/7_cands\edinburgh_2017_ward17.csv,7,"{1: 'SNP', 2: 'SNP', 3: 'Gr', 4: 'Lab', 5: 'Con', 6: 'LD', 7: 'Lab'}",0.4295457415295833,0.2989646246764452,0.2989646246764452,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Con',), 1: ('SNP', 'SNP', 'Gr', 'Lab', 'LD', 'Lab')}",0.33898955037867895,0.18398683411625588,0.32593414094553436,"{0: (5,), 1: (1, 2, 3, 4, 6, 7)}","{0: ('Con',), 1: ('SNP', 'SNP', 'Gr', 'Lab', 'LD', 'Lab')}",0.8779599271402551,0.03596651008212699,0.32593414094553436
86,scot-elex/7_cands\edinburgh_2017_ward2.csv,7,"{1: 'Con', 2: 'LD', 3: 'SNP', 4: 'Lab', 5: 'SNP', 6: 'Con', 7: 'Gr'}",0.5098415154543681,0.02620415377817057,0.17247017233760495,"{0: (1, 6), 1: (2, 3, 4, 5, 7)}","{0: ('Con', 'Con'), 1: ('LD', 'SNP', 'Lab', 'SNP', 'Gr')}",0.4269553689792311,0.1552938577110035,0.5032778673386369,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('Con', 'LD', 'Lab', 'SNP', 'Con', 'Gr')}",0.7995581087052585,0.04826925909559583,0.47657811733084143
87,scot-elex/7_cands\edinburgh_2017_ward6.csv,7,"{1: 'Con', 2: 'LD', 3: 'Gr', 4: 'UKIP', 5: 'SNP', 6: 'Ind', 7: 'Lab'}",0.4251611154082589,0.10950214366961239,0.43179630763846355,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'Gr', 'UKIP', 'SNP', 'Ind', 'Lab')}",0.35689911628313936,0.1758027823956602,0.3947181745306792,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('UKIP',), 1: ('Con', 'LD', 'Gr', 'SNP', 'Ind', 'Lab')}",0.8768046198267565,0.03354040890133283,0.19705969423572245
88,scot-elex/7_cands\edinburgh_2022_ward10.csv,7,"{1: 'SNP', 2: 'API', 3: 'Con', 4: 'Gr', 5: 'LD', 6: 'Libtn', 7: 'Lab'}",0.42135964509706697,0.13674614305750352,0.48460913855466153,"{0: (3,), 1: (1, 2, 4, 5, 6, 7)}","{0: ('Con',), 1: ('SNP', 'API', 'Gr', 'LD', 'Libtn', 'Lab')}",0.20927142540783938,0.213798873059226,0.3890232385490289,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('API',), 1: ('SNP', 'Con', 'Gr', 'LD', 'Libtn', 'Lab')}",0.8908983538790877,0.031347653847100226,0.27512917105234685
89,scot-elex/7_cands\edinburgh_2022_ward6.csv,7,"{1: 'LD', 2: 'SFP', 3: 'LD', 4: 'Con', 5: 'Gr', 6: 'Lab', 7: 'SNP'}",0.4815250691864114,0.12504392129304287,0.3145203794799719,"{0: (1, 3), 1: (2, 4, 5, 6, 7)}","{0: ('LD', 'LD'), 1: ('SFP', 'Con', 'Gr', 'Lab', 'SNP')}",0.43280042164441324,0.16889054813773763,0.4477430518099404,"{0: (2,), 1: (1, 3, 4, 5, 6, 7)}","{0: ('SFP',), 1: ('LD', 'LD', 'Con', 'Gr', 'Lab', 'SNP')}",0.8913387210119466,0.03236999297259314,0.25541557555491723
90,scot-elex/7_cands\edinburgh_2022_ward8.csv,7,"{1: 'Lab', 2: 'SNP', 3: 'Con', 4: 'SFP', 5: 'Gr', 6: 'Con', 7: 'LD'}",0.4261038701209645,0.32635360084107234,0.41576134571578766,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Lab',), 1: ('SNP', 'Con', 'SFP', 'Gr', 'Con', 'LD')}",0.3365165586122306,0.19995181356229205,0.27773390653471963,"{0: (4,), 1: (1, 2, 3, 5, 6, 7)}","{0: ('SFP',), 1: ('Lab', 'SNP', 'Con', 'Gr', 'Con', 'LD')}",0.9007359383213598,0.03143800011681565,0.2101793111332055
91,scot-elex/7_cands\edinburgh_2022_ward9.csv,7,"{1: 'Con', 2: 'LD', 3: 'SNP', 4: 'Libtn', 5: 'Gr', 6: 'SFP', 7: 'LabCo'}",0.44494895659005385,0.10838502436863093,0.42556490917146655,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('Con',), 1: ('LD', 'SNP', 'Libtn', 'Gr', 'SFP', 'LabCo')}",0.2972972972972973,0.19731206616452532,0.42869882548936006,"{0: (6,), 1: (1, 2, 3, 4, 5, 7)}","{0: ('SFP',), 1: ('Con', 'LD', 'SNP', 'Libtn', 'Gr', 'LabCo')}",0.8876827647319451,0.032288435976960565,0.25486597998553456
92,scot-elex/7_cands\eilean_siar_2012_ward4.csv,7,"{1: 'SNP', 2: 'SNP', 3: 'Ind', 4: 'Ind', 5: 'Ind', 6: 'Ind', 7: 'Ind'}",0.2839410358241318,0.051255230125523014,0.4696652719665272,"{0: (1,), 1: (2, 3, 4, 5, 6, 7)}","{0: ('SNP',), 1: ('SNP', 'Ind', 'Ind', 'Ind', 'Ind', 'Ind')}",0.21478382147838215,0.21920037192003722,0.27880217590304085,"{0: (7,), 1: (1, 2, 3, 4, 5, 6)}","{0: ('Ind',), 1: ('SNP', 'SNP', 'Ind', 'Ind', 'Ind', 'Ind')}",0.8661087866108786,0.037773128777312884,0.1980315452785675
